ncols	100
nrows	103
xllcorner	417958.405121
yllcorner	4513292.473900
cellsize	20.000000
NODATA_value	-9999.000000
24	24	72	72	72	69	65	65	61	61	56	51	51	47	45	45	44	44	44	43	43	40	41	41	41	41	41	43	43	44	45	45	46	46	47	47	47	46	44	44	38	38	32	33	33	37	40	40	43	43	44	46	46	48	49	49	50	50	50	50	50	48	46	46	44	44	42	41	41	40	37	37	33	33	30	27	27	24	20	20	15	15	13	18	18	23	27	27	32	32	38	46	46	52	58	58	64	64	66	66	
24	24	72	72	72	69	65	65	61	61	56	51	51	47	45	45	44	44	44	43	43	40	41	41	41	41	41	43	43	44	45	45	46	46	47	47	47	46	44	44	38	38	32	33	33	37	40	40	43	43	44	46	46	48	49	49	50	50	50	50	50	48	46	46	44	44	42	41	41	40	37	37	33	33	30	27	27	24	20	20	15	15	13	18	18	23	27	27	32	32	38	46	46	52	58	58	64	64	66	66	
31	31	80	77	77	71	65	65	59	59	54	49	49	46	44	44	44	44	45	45	45	44	42	42	43	43	43	44	44	44	45	45	47	47	47	47	47	47	45	45	40	40	34	33	33	37	41	41	43	43	45	46	46	48	49	49	50	50	50	49	49	47	45	45	43	43	41	41	41	40	37	37	33	33	30	27	27	24	20	20	16	16	13	17	17	23	28	28	33	33	39	46	46	52	58	58	64	64	66	66	
51	51	88	82	82	70	63	63	57	57	52	48	48	45	44	44	44	44	45	46	46	46	46	46	47	47	47	47	47	46	46	46	47	47	48	48	48	47	46	46	42	42	36	34	34	37	41	41	44	44	46	47	47	49	49	49	50	50	49	48	48	47	45	45	43	43	42	41	41	40	38	38	34	34	31	28	28	25	21	21	17	17	14	17	17	24	29	29	34	34	40	47	47	53	59	59	65	65	67	67	
51	51	88	82	82	70	63	63	57	57	52	48	48	45	44	44	44	44	45	46	46	46	46	46	47	47	47	47	47	46	46	46	47	47	48	48	48	47	46	46	42	42	36	34	34	37	41	41	44	44	46	47	47	49	49	49	50	50	49	48	48	47	45	45	43	43	42	41	41	40	38	38	34	34	31	28	28	25	21	21	17	17	14	17	17	24	29	29	34	34	40	47	47	53	59	59	65	65	67	67	
58	58	75	77	77	67	61	61	55	55	51	47	47	45	44	44	45	45	46	47	47	49	51	51	53	53	52	49	49	47	46	46	47	47	48	48	48	48	46	46	43	43	38	35	35	37	42	42	44	44	46	48	48	49	49	49	49	49	48	47	47	46	44	44	43	43	42	41	41	40	39	39	36	36	33	30	30	27	23	23	18	18	15	18	18	24	29	29	34	34	41	48	48	53	59	59	65	65	67	67	
58	58	75	77	77	67	61	61	55	55	51	47	47	45	44	44	45	45	46	47	47	49	51	51	53	53	52	49	49	47	46	46	47	47	48	48	48	48	46	46	43	43	38	35	35	37	42	42	44	44	46	48	48	49	49	49	49	49	48	47	47	46	44	44	43	43	42	41	41	40	39	39	36	36	33	30	30	27	23	23	18	18	15	18	18	24	29	29	34	34	41	48	48	53	59	59	65	65	67	67	
58	58	61	65	65	63	58	58	54	54	51	48	48	47	46	46	47	47	48	49	49	51	52	52	53	53	53	51	51	48	46	46	47	47	47	48	48	47	47	47	44	44	40	36	36	38	43	43	45	45	47	48	48	49	49	49	49	49	48	46	46	45	44	44	43	43	42	42	42	41	40	40	38	38	35	32	32	28	24	24	19	19	16	19	19	25	29	29	35	35	43	49	49	54	60	60	65	65	68	68	
59	59	59	59	59	58	56	56	54	54	52	51	51	50	50	50	50	50	50	50	50	50	51	51	52	52	52	52	52	50	47	47	47	47	47	47	47	47	46	46	45	45	42	39	39	41	44	44	46	46	48	50	50	50	50	50	49	49	47	46	46	45	44	44	43	43	43	43	43	43	42	42	40	40	37	34	34	30	26	26	20	20	17	20	20	25	30	30	37	37	44	50	50	55	61	61	66	66	68	68	
59	59	59	59	59	58	56	56	54	54	52	51	51	50	50	50	50	50	50	50	50	50	51	51	52	52	52	52	52	50	47	47	47	47	47	47	47	47	46	46	45	45	42	39	39	41	44	44	46	46	48	50	50	50	50	50	49	49	47	46	46	45	44	44	43	43	43	43	43	43	42	42	40	40	37	34	34	30	26	26	20	20	17	20	20	25	30	30	37	37	44	50	50	55	61	61	66	66	68	68	
59	59	58	57	57	57	56	56	54	54	53	53	53	53	53	53	52	52	51	50	50	50	51	51	52	52	52	51	51	50	46	46	44	44	44	44	44	44	44	44	44	44	42	42	42	43	45	45	47	47	49	50	50	51	50	50	48	48	47	45	45	44	43	43	43	43	43	44	44	44	43	43	42	42	39	35	35	32	27	27	20	20	18	21	21	26	31	31	38	38	45	51	51	56	61	61	66	66	68	68	
60	60	59	58	58	57	56	56	56	56	55	56	56	56	55	55	53	53	51	50	50	51	52	52	52	52	51	50	50	47	43	43	39	39	38	39	39	40	41	41	42	42	42	43	43	45	46	46	48	48	50	51	51	51	49	49	47	47	46	44	44	43	43	43	43	43	43	44	44	44	44	44	43	43	41	38	38	34	29	29	21	21	18	22	22	27	32	32	39	39	46	52	52	57	62	62	66	66	68	68	
60	60	59	58	58	57	56	56	56	56	55	56	56	56	55	55	53	53	51	50	50	51	52	52	52	52	51	50	50	47	43	43	39	39	38	39	39	40	41	41	42	42	42	43	43	45	46	46	48	48	50	51	51	51	49	49	47	47	46	44	44	43	43	43	43	43	43	44	44	44	44	44	43	43	41	38	38	34	29	29	21	21	18	22	22	27	32	32	39	39	46	52	52	57	62	62	66	66	68	68	
62	62	61	60	60	58	58	58	57	57	56	56	56	56	56	56	54	54	52	51	51	51	52	52	51	51	50	48	48	44	40	40	36	36	31	33	33	36	38	38	40	40	43	45	45	46	48	48	50	50	52	52	52	51	50	50	48	48	46	44	44	43	43	43	43	43	43	44	44	44	44	44	44	44	43	41	41	37	31	31	23	23	20	24	24	29	34	34	41	41	48	53	53	58	63	63	67	67	69	69	
62	62	61	60	60	58	58	58	57	57	56	56	56	56	56	56	54	54	52	51	51	51	52	52	51	51	50	48	48	44	40	40	36	36	31	33	33	36	38	38	40	40	43	45	45	46	48	48	50	50	52	52	52	51	50	50	48	48	46	44	44	43	43	43	43	43	43	44	44	44	44	44	44	44	43	41	41	37	31	31	23	23	20	24	24	29	34	34	41	41	48	53	53	58	63	63	67	67	69	69	
64	64	63	60	60	58	56	56	54	54	53	53	53	54	54	54	52	52	50	49	49	50	51	51	50	50	48	46	46	42	38	38	33	33	27	27	27	30	32	32	38	38	42	46	46	48	50	50	52	52	54	54	54	53	51	51	48	48	46	44	44	43	42	42	42	42	43	44	44	44	44	44	44	44	44	43	43	40	34	34	26	26	21	25	25	30	35	35	42	42	49	54	54	59	63	63	67	67	68	68	
63	63	62	57	57	54	52	52	50	50	48	48	48	49	49	49	48	48	45	44	44	46	47	47	47	47	46	45	45	42	37	37	32	32	28	25	25	20	25	25	36	36	43	47	47	50	52	52	54	54	56	55	55	54	51	51	48	48	46	44	44	43	42	42	42	42	43	44	44	44	43	43	44	44	45	45	45	42	36	36	28	28	22	25	25	31	36	36	43	43	49	54	54	59	63	63	67	67	68	68	
63	63	62	57	57	54	52	52	50	50	48	48	48	49	49	49	48	48	45	44	44	46	47	47	47	47	46	45	45	42	37	37	32	32	28	25	25	20	25	25	36	36	43	47	47	50	52	52	54	54	56	55	55	54	51	51	48	48	46	44	44	43	42	42	42	42	43	44	44	44	43	43	44	44	45	45	45	42	36	36	28	28	22	25	25	31	36	36	43	43	49	54	54	59	63	63	67	67	68	68	
62	62	60	55	55	51	48	48	46	46	46	45	45	45	45	45	43	43	41	40	40	41	44	44	44	44	44	43	43	41	37	37	32	32	29	25	25	16	17	17	33	33	42	47	47	51	54	54	55	55	57	56	56	54	51	51	48	48	46	44	44	43	42	42	42	42	43	44	44	44	43	43	43	43	45	45	45	43	38	38	29	29	23	25	25	31	37	37	44	44	50	55	55	59	63	63	66	66	67	67	
60	60	58	53	53	49	46	46	45	45	44	43	43	43	43	43	41	41	39	38	38	39	41	41	42	42	42	41	41	40	37	37	33	33	29	26	26	17	14	14	30	30	42	48	48	52	55	55	56	56	57	57	57	54	51	51	48	48	46	45	45	43	42	42	42	42	43	43	43	43	42	42	43	43	45	46	46	44	40	40	32	32	24	26	26	32	38	38	45	45	51	55	55	60	64	64	66	66	67	67	
60	60	58	53	53	49	46	46	45	45	44	43	43	43	43	43	41	41	39	38	38	39	41	41	42	42	42	41	41	40	37	37	33	33	29	26	26	17	14	14	30	30	42	48	48	52	55	55	56	56	57	57	57	54	51	51	48	48	46	45	45	43	42	42	42	42	43	43	43	43	42	42	43	43	45	46	46	44	40	40	32	32	24	26	26	32	38	38	45	45	51	55	55	60	64	64	66	66	67	67	
58	58	56	51	51	48	45	45	43	43	42	42	42	42	42	42	41	41	39	38	38	38	39	39	40	40	40	40	40	39	37	37	33	33	30	28	28	20	15	15	29	29	42	49	49	54	56	56	58	58	59	58	58	55	52	52	49	49	48	47	47	45	44	44	44	44	44	43	43	43	42	42	43	43	45	46	46	45	42	42	36	36	27	27	27	33	40	40	46	46	52	57	57	61	64	64	66	66	67	67	
58	58	56	51	51	48	45	45	43	43	42	42	42	42	42	42	41	41	39	38	38	38	39	39	40	40	40	40	40	39	37	37	33	33	30	28	28	20	15	15	29	29	42	49	49	54	56	56	58	58	59	58	58	55	52	52	49	49	48	47	47	45	44	44	44	44	44	43	43	43	42	42	43	43	45	46	46	45	42	42	36	36	27	27	27	33	40	40	46	46	52	57	57	61	64	64	66	66	67	67	
56	56	54	49	49	46	43	43	42	42	41	41	41	41	41	41	40	40	39	38	38	38	39	39	40	40	40	40	40	39	37	37	35	35	33	31	31	24	19	19	31	31	44	51	51	56	59	59	61	61	61	60	60	57	54	54	52	52	51	50	50	48	47	47	46	46	45	44	44	44	44	44	45	45	47	47	47	47	45	45	40	40	33	31	31	37	44	44	50	50	55	59	59	63	66	66	67	67	67	67	
53	53	51	47	47	44	42	42	41	41	40	40	40	40	41	41	40	40	39	38	38	38	39	39	41	41	41	41	41	41	40	40	37	37	36	36	36	31	24	24	34	34	47	55	55	60	63	63	64	64	65	63	63	61	59	59	57	57	56	54	54	51	50	50	49	49	48	46	46	45	46	46	48	48	50	50	50	50	48	48	44	44	39	37	37	42	50	50	55	55	59	62	62	65	67	67	67	67	66	66	
53	53	51	47	47	44	42	42	41	41	40	40	40	40	41	41	40	40	39	38	38	38	39	39	41	41	41	41	41	41	40	40	37	37	36	36	36	31	24	24	34	34	47	55	55	60	63	63	64	64	65	63	63	61	59	59	57	57	56	54	54	51	50	50	49	49	48	46	46	45	46	46	48	48	50	50	50	50	48	48	44	44	39	37	37	42	50	50	55	55	59	62	62	65	67	67	67	67	66	66	
50	50	49	46	46	44	42	42	41	41	41	41	41	41	41	41	41	41	41	40	40	39	41	41	42	42	43	43	43	44	43	43	40	40	39	39	39	38	35	35	40	40	53	61	61	66	68	68	69	69	68	66	66	64	62	62	61	61	59	57	57	54	52	52	50	50	48	46	46	46	48	48	50	50	52	52	52	52	51	51	49	49	46	44	44	49	55	55	60	60	63	66	66	68	68	68	66	66	65	65	
47	47	47	46	46	45	44	44	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	45	45	45	45	45	45	45	45	43	43	42	42	42	44	45	45	50	50	60	67	67	71	73	73	74	74	72	69	69	66	64	64	63	63	61	59	59	55	52	52	49	49	47	45	45	46	48	48	50	50	52	54	54	54	54	54	53	53	52	52	52	54	58	58	61	61	65	68	68	70	69	69	66	66	63	63	
47	47	47	46	46	45	44	44	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	45	45	45	45	45	45	45	45	43	43	42	42	42	44	45	45	50	50	60	67	67	71	73	73	74	74	72	69	69	66	64	64	63	63	61	59	59	55	52	52	49	49	47	45	45	46	48	48	50	50	52	54	54	54	54	54	53	53	52	52	52	54	58	58	61	61	65	68	68	70	69	69	66	66	63	63	
47	47	47	48	48	47	46	46	46	46	46	46	46	46	47	47	47	47	47	48	48	47	48	48	49	49	49	48	48	48	47	47	45	45	45	46	46	47	50	50	56	56	67	75	75	78	78	78	78	78	76	73	73	70	68	68	66	66	65	63	63	58	53	53	48	48	45	44	44	45	47	47	50	50	53	55	55	56	56	56	56	56	55	55	55	57	59	59	61	61	65	68	68	70	68	68	64	64	62	62	
47	47	47	48	48	47	46	46	46	46	46	46	46	46	47	47	47	47	47	48	48	47	48	48	49	49	49	48	48	48	47	47	45	45	45	46	46	47	50	50	56	56	67	75	75	78	78	78	78	78	76	73	73	70	68	68	66	66	65	63	63	58	53	53	48	48	45	44	44	45	47	47	50	50	53	55	55	56	56	56	56	56	55	55	55	57	59	59	61	61	65	68	68	70	68	68	64	64	62	62	
47	47	48	49	49	49	49	49	49	49	49	50	50	50	51	51	52	52	52	52	52	52	53	53	54	54	54	54	54	52	51	51	49	49	48	48	48	50	52	52	57	57	67	78	78	83	83	83	81	81	79	77	77	75	72	72	69	69	68	66	66	60	52	52	45	45	41	40	40	42	44	44	47	47	50	53	53	55	55	55	55	55	55	56	56	57	58	58	59	59	64	67	67	68	66	66	62	62	59	59	
47	47	49	51	51	52	52	52	53	53	53	54	54	54	55	55	56	56	56	56	56	56	57	57	58	58	59	59	59	58	56	56	54	54	52	52	52	52	54	54	58	58	63	71	71	77	81	81	80	80	78	76	76	74	71	71	68	68	66	61	61	53	44	44	37	37	33	34	34	37	39	39	42	42	45	48	48	50	51	51	52	52	53	54	54	55	56	56	57	57	62	66	66	66	64	64	60	60	57	57	
47	47	49	51	51	52	52	52	53	53	53	54	54	54	55	55	56	56	56	56	56	56	57	57	58	58	59	59	59	58	56	56	54	54	52	52	52	52	54	54	58	58	63	71	71	77	81	81	80	80	78	76	76	74	71	71	68	68	66	61	61	53	44	44	37	37	33	34	34	37	39	39	42	42	45	48	48	50	51	51	52	52	53	54	54	55	56	56	57	57	62	66	66	66	64	64	60	60	57	57	
49	49	50	53	53	54	55	55	56	56	56	57	57	57	58	58	58	58	59	59	59	59	60	60	61	61	62	62	62	61	61	61	59	59	57	56	56	55	56	56	57	57	59	63	63	67	70	70	72	72	72	70	70	67	65	65	63	63	60	54	54	44	34	34	27	27	24	25	25	30	33	33	35	35	39	42	42	46	48	48	50	50	51	52	52	53	53	53	55	55	59	62	62	62	60	60	57	57	54	54	
50	50	52	55	55	57	57	57	58	58	59	59	59	59	60	60	60	60	60	60	60	60	61	61	62	62	62	62	62	62	62	62	61	61	59	57	57	55	54	54	55	55	57	59	59	61	62	62	63	63	64	63	63	60	58	58	56	56	54	47	47	37	27	27	20	20	18	19	19	23	27	27	30	30	33	37	37	42	46	46	48	48	49	49	49	50	51	51	53	53	57	59	59	59	57	57	55	55	53	53	
50	50	52	55	55	57	57	57	58	58	59	59	59	59	60	60	60	60	60	60	60	60	61	61	62	62	62	62	62	62	62	62	61	61	59	57	57	55	54	54	55	55	57	59	59	61	62	62	63	63	64	63	63	60	58	58	56	56	54	47	47	37	27	27	20	20	18	19	19	23	27	27	30	30	33	37	37	42	46	46	48	48	49	49	49	50	51	51	53	53	57	59	59	59	57	57	55	55	53	53	
53	53	55	58	58	59	60	60	60	60	61	62	62	62	63	63	62	62	62	61	61	62	62	62	62	62	61	61	61	60	59	59	58	58	56	54	54	52	52	52	53	53	54	55	55	55	56	56	56	56	56	55	55	53	51	51	50	50	46	40	40	30	22	22	16	16	15	16	16	17	21	21	25	25	28	33	33	39	43	43	45	45	46	46	46	48	49	49	53	53	57	59	59	58	57	57	55	55	53	53	
53	53	55	58	58	59	60	60	60	60	61	62	62	62	63	63	62	62	62	61	61	62	62	62	62	62	61	61	61	60	59	59	58	58	56	54	54	52	52	52	53	53	54	55	55	55	56	56	56	56	56	55	55	53	51	51	50	50	46	40	40	30	22	22	16	16	15	16	16	17	21	21	25	25	28	33	33	39	43	43	45	45	46	46	46	48	49	49	53	53	57	59	59	58	57	57	55	55	53	53	
55	55	57	59	59	60	61	61	62	62	62	63	63	64	64	64	64	64	63	61	61	61	61	61	60	60	59	58	58	57	56	56	54	54	53	51	51	50	49	49	50	50	50	50	50	50	50	50	50	50	49	48	48	46	45	45	43	43	40	34	34	26	19	19	14	14	12	13	13	12	15	15	21	21	25	31	31	36	41	41	43	43	44	45	45	47	50	50	54	54	58	60	60	59	58	58	55	55	53	53	
58	58	59	60	60	61	61	61	61	61	61	61	61	61	61	61	61	61	60	59	59	58	58	58	57	57	57	56	56	55	54	54	52	52	50	49	49	48	47	47	47	47	47	47	47	46	45	45	45	45	44	42	42	41	40	40	39	39	36	30	30	23	17	17	12	12	11	11	11	10	12	12	18	18	23	30	30	37	43	43	45	45	46	47	47	49	53	53	56	56	58	59	59	59	58	58	56	56	55	55	
58	58	59	60	60	61	61	61	61	61	61	61	61	61	61	61	61	61	60	59	59	58	58	58	57	57	57	56	56	55	54	54	52	52	50	49	49	48	47	47	47	47	47	47	47	46	45	45	45	45	44	42	42	41	40	40	39	39	36	30	30	23	17	17	12	12	11	11	11	10	12	12	18	18	23	30	30	37	43	43	45	45	46	47	47	49	53	53	56	56	58	59	59	59	58	58	56	56	55	55	
59	59	60	60	60	60	60	60	59	59	59	58	58	58	58	58	57	57	57	56	56	57	56	56	56	56	55	55	55	54	53	53	51	51	49	48	48	46	46	46	46	46	45	45	45	44	43	43	42	42	41	39	39	38	37	37	35	35	32	28	28	22	18	18	13	13	10	10	10	9	11	11	16	16	22	30	30	39	45	45	48	48	49	50	50	52	55	55	57	57	58	59	59	59	59	59	57	57	56	56	
60	60	60	59	59	59	58	58	58	58	57	56	56	56	55	55	55	55	54	54	54	55	55	55	55	55	54	54	54	53	52	52	50	50	48	47	47	45	45	45	44	44	44	43	43	42	41	41	40	40	39	37	37	36	35	35	34	34	31	28	28	23	19	19	14	14	11	10	10	9	10	10	16	16	23	31	31	41	47	47	50	50	51	52	52	54	56	56	57	57	59	59	59	59	59	59	58	58	57	57	
60	60	60	59	59	59	58	58	58	58	57	56	56	56	55	55	55	55	54	54	54	55	55	55	55	55	54	54	54	53	52	52	50	50	48	47	47	45	45	45	44	44	44	43	43	42	41	41	40	40	39	37	37	36	35	35	34	34	31	28	28	23	19	19	14	14	11	10	10	9	10	10	16	16	23	31	31	41	47	47	50	50	51	52	52	54	56	56	57	57	59	59	59	59	59	59	58	58	57	57	
60	60	60	59	59	58	57	57	56	56	55	55	55	54	53	53	53	53	52	53	53	53	53	53	53	53	53	52	52	51	50	50	48	48	47	45	45	44	43	43	42	42	42	41	41	40	38	38	37	37	37	37	37	37	36	36	35	35	34	30	30	25	20	20	16	16	12	11	11	10	10	10	16	16	24	34	34	43	49	49	51	51	53	54	54	55	57	57	58	58	59	59	59	59	59	59	58	58	57	57	
60	60	60	59	59	58	57	57	56	56	55	55	55	54	53	53	53	53	52	53	53	53	53	53	53	53	53	52	52	51	50	50	48	48	47	45	45	44	43	43	42	42	42	41	41	40	38	38	37	37	37	37	37	37	36	36	35	35	34	30	30	25	20	20	16	16	12	11	11	10	10	10	16	16	24	34	34	43	49	49	51	51	53	54	54	55	57	57	58	58	59	59	59	59	59	59	58	58	57	57	
60	60	60	58	58	57	56	56	55	55	54	53	53	52	52	52	51	51	51	51	51	51	51	51	51	51	51	51	51	50	49	49	47	47	45	43	43	42	41	41	40	40	40	39	39	37	36	36	36	36	37	39	39	39	39	39	38	38	36	31	31	26	21	21	17	17	13	12	12	11	11	11	17	17	26	36	36	45	50	50	53	53	54	55	55	56	57	57	57	57	58	59	59	59	58	58	57	57	57	57	
61	61	60	59	59	57	56	56	54	54	53	52	52	51	50	50	50	50	49	49	49	49	49	49	50	50	50	49	49	49	47	47	46	46	44	42	42	40	39	39	38	38	38	38	38	37	37	37	38	38	39	41	41	41	40	40	39	39	36	32	32	26	21	21	16	16	13	13	13	12	12	12	19	19	28	37	37	46	51	51	54	54	55	55	55	55	56	56	57	57	57	58	58	58	58	58	58	58	58	58	
61	61	60	59	59	57	56	56	54	54	53	52	52	51	50	50	50	50	49	49	49	49	49	49	50	50	50	49	49	49	47	47	46	46	44	42	42	40	39	39	38	38	38	38	38	37	37	37	38	38	39	41	41	41	40	40	39	39	36	32	32	26	21	21	16	16	13	13	13	12	12	12	19	19	28	37	37	46	51	51	54	54	55	55	55	55	56	56	57	57	57	58	58	58	58	58	58	58	58	58	
62	62	61	59	59	58	56	56	54	54	53	51	51	50	49	49	49	49	48	48	48	48	48	48	49	49	49	49	49	48	47	47	45	45	43	42	42	40	39	39	38	38	39	40	40	41	41	41	42	42	43	44	44	43	40	40	38	38	35	32	32	26	21	21	16	16	14	14	14	13	14	14	20	20	29	37	37	45	50	50	52	52	53	53	53	54	54	54	55	55	56	57	57	57	57	57	58	58	59	59	
